city,timestamp,pm2_5,pm10,no2,so2,o3,co,temp_c,humidity,windspeed_kph,pressure_mb
Shimla,1772578800,90.3,117.98,6.82,2.81,34.9,555.4,14.27,35,2.556,1012
Shimla,1772582400,91.26,119.3,6.56,2.8,35.24,548.9,14.27,35,2.556,1012
Shimla,1772586000,91.61,120.44,6.82,2.96,34.78,550.23,14.27,35,2.556,1012
Shimla,1772589600,92.3,123.14,8.0,3.5,33.82,568.55,14.27,35,2.556,1012
Shimla,1772593200,93.29,126.92,8.37,4.43,39.07,588.24,14.27,35,2.556,1012
Shimla,1772596800,93.14,129.93,6.97,6.16,58.29,578.4,14.27,35,2.556,1012
Shimla,1772600400,92.7,130.89,5.68,7.0,73.84,571.54,14.27,35,2.556,1012
Shimla,1772604000,93.66,133.44,3.95,8.41,99.41,551.6,14.27,35,2.556,1012
Shimla,1772607600,87.09,131.89,2.17,12.39,141.31,451.74,14.27,35,2.556,1012
Shimla,1772611200,85.63,131.58,1.82,12.43,149.84,402.11,14.27,35,2.556,1012
Shimla,1772614800,86.81,132.93,1.9,12.15,152.9,383.86,14.27,35,2.556,1012
Shimla,1772618400,83.73,129.57,2.22,11.07,150.42,362.13,14.27,35,2.556,1012
Shimla,1772622000,80.88,125.56,3.07,9.92,136.9,349.92,14.27,35,2.556,1012
Shimla,1772625600,79.51,123.58,4.61,9.53,124.06,352.93,14.27,35,2.556,1012
Shimla,1772629200,78.93,122.13,6.47,9.2,106.56,368.87,14.27,35,2.556,1012
Shimla,1772632800,80.78,123.29,7.76,8.76,88.29,402.41,14.27,35,2.556,1012
Shimla,1772636400,83.35,125.36,8.72,8.23,74.23,436.64,14.27,35,2.556,1012
Shimla,1772640000,84.63,125.05,9.19,7.27,61.96,462.76,14.27,35,2.556,1012
Shimla,1772643600,87.71,127.32,9.5,6.32,53.09,495.5,14.27,35,2.556,1012
Shimla,1772647200,90.88,129.73,9.4,5.52,48.64,519.4,14.27,35,2.556,1012
Shimla,1772650800,92.36,130.15,8.49,5.01,48.43,520.42,14.27,35,2.556,1012
Shimla,1772654400,93.53,131.16,7.26,5.01,52.66,514.5,14.27,35,2.556,1012
Shimla,1772658000,94.35,132.38,6.12,5.2,58.45,505.77,14.27,35,2.556,1012
Shimla,1772661600,94.72,133.79,5.26,5.34,63.2,494.51,14.27,35,2.556,1012
Shimla,1772665200,94.93,135.03,4.74,5.34,64.43,489.11,14.27,35,2.556,1012
Shimla,1772668800,95.14,136.46,4.47,5.56,65.2,487.55,14.27,35,2.556,1012
Shimla,1772672400,96.19,138.82,4.61,6.06,65.05,494.89,14.27,35,2.556,1012
Shimla,1772676000,98.97,143.82,5.54,6.86,62.25,520.21,14.27,35,2.556,1012
Shimla,1772679600,104.75,152.58,6.41,8.24,62.6,557.74,14.27,35,2.556,1012
Shimla,1772683200,112.02,162.27,5.93,9.87,69.9,595.99,14.27,35,2.556,1012
Shimla,1772686800,118.73,169.92,5.02,10.78,82.72,627.61,14.27,35,2.556,1012
Shimla,1772690400,125.8,178.07,3.8,12.25,105.79,650.48,14.27,35,2.556,1012
Shimla,1772694000,119.11,173.77,2.66,14.82,141.7,599.24,14.27,35,2.556,1012
Shimla,1772697600,111.67,165.7,2.28,13.67,151.96,537.6,14.27,35,2.556,1012
Shimla,1772701200,107.07,160.13,2.24,12.59,156.88,497.51,14.27,35,2.556,1012
Shimla,1772704800,103.68,156.26,2.6,11.33,153.65,472.2,14.27,35,2.556,1012
Shimla,1772708400,101.97,152.82,3.55,10.13,138.98,464.02,14.27,35,2.556,1012
Shimla,1772712000,101.18,150.29,5.19,9.81,125.28,468.64,14.27,35,2.556,1012
Shimla,1772715600,100.72,147.92,7.1,9.73,108.83,483.84,14.27,35,2.556,1012
Shimla,1772719200,101.8,147.4,8.27,9.55,92.04,511.18,14.27,35,2.556,1012
Shimla,1772722800,102.48,146.5,9.02,9.19,79.3,534.7,14.27,35,2.556,1012
Shimla,1772726400,101.24,142.39,9.42,8.1,65.29,548.87,14.27,35,2.556,1012
Shimla,1772730000,102.87,142.41,9.9,6.72,52.43,577.68,14.27,35,2.556,1012
Shimla,1772733600,105.04,143.71,10.12,5.42,43.26,601.82,14.27,35,2.556,1012
Shimla,1772737200,105.11,142.05,9.69,4.1,35.6,604.17,14.27,35,2.556,1012
Shimla,1772740800,106.56,142.6,9.07,3.14,29.38,610.28,14.27,35,2.556,1012
Shimla,1772744400,108.91,144.92,8.57,2.62,25.03,621.29,14.27,35,2.556,1012
Shimla,1772748000,111.39,147.17,8.3,2.12,19.28,632.32,14.27,35,2.556,1012
Shimla,1772751600,115.59,151.29,8.31,1.66,12.48,649.66,14.27,35,2.556,1012
Shimla,1772755200,121.1,157.79,8.56,1.5,7.85,674.77,14.27,35,2.556,1012
Shimla,1772758800,127.21,166.4,9.11,1.65,4.48,711.97,14.27,35,2.556,1012
Shimla,1772762400,133.28,176.75,9.73,2.0,2.13,772.42,14.27,35,2.556,1012
Shimla,1772766000,137.24,184.61,8.01,2.2,4.54,824.45,14.27,35,2.556,1012
Shimla,1772769600,138.65,187.89,7.24,2.56,12.91,829.7,14.27,35,2.556,1012
Shimla,1772773200,141.61,190.87,7.93,2.63,26.22,832.28,14.27,35,2.556,1012
Shimla,1772776800,152.63,201.3,7.73,2.67,55.2,833.35,14.27,35,2.556,1012
Shimla,1772780400,146.25,198.49,3.14,9.86,139.62,644.03,14.27,35,2.556,1012
Shimla,1772784000,141.12,192.74,2.24,10.74,155.61,574.27,14.27,35,2.556,1012
Shimla,1772787600,140.05,190.64,2.26,10.47,161.27,547.85,14.27,35,2.556,1012
Shimla,1772791200,141.18,190.82,3.18,9.23,146.04,544.81,14.27,35,2.556,1012
Shimla,1772794800,141.12,189.04,4.96,7.71,119.62,552.14,14.27,35,2.556,1012
Shimla,1772798400,141.08,187.85,7.8,7.05,99.54,568.99,14.27,35,2.556,1012
Shimla,1772802000,143.1,189.92,11.84,6.26,72.18,617.18,14.27,35,2.556,1012
Shimla,1772805600,148.93,197.41,14.72,5.3,44.73,687.09,14.27,35,2.556,1012
Manali,1772413200,42.3,57.04,10.67,4.39,50.59,427.69,9.12,68,9.432,1022
Manali,1772416800,43.74,60.21,13.05,4.74,46.28,468.11,9.12,68,9.432,1022
Manali,1772420400,45.84,63.89,13.99,5.23,46.17,516.29,9.12,68,9.432,1022
Manali,1772424000,47.21,65.93,11.93,6.18,57.15,526.5,9.12,68,9.432,1022
Manali,1772427600,48.63,67.61,10.14,7.22,68.52,516.04,9.12,68,9.432,1022
Manali,1772431200,53.41,72.71,8.21,8.82,91.3,493.44,9.12,68,9.432,1022
Manali,1772434800,40.89,58.31,3.06,10.34,143.65,309.32,9.12,68,9.432,1022
Manali,1772438400,35.57,50.52,2.13,8.47,147.1,267.02,9.12,68,9.432,1022
Manali,1772442000,32.25,45.04,2.02,7.28,145.81,250.36,9.12,68,9.432,1022
Manali,1772445600,30.86,42.42,2.36,6.76,142.81,247.77,9.12,68,9.432,1022
Manali,1772449200,32.03,43.36,3.27,6.82,136.46,260.22,9.12,68,9.432,1022
Manali,1772452800,33.95,45.56,4.78,6.98,129.05,280.46,9.12,68,9.432,1022
Manali,1772456400,36.85,49.26,7.75,6.91,111.68,318.85,9.12,68,9.432,1022
Manali,1772460000,40.78,54.89,10.45,6.86,93.43,373.42,9.12,68,9.432,1022
Manali,1772463600,44.12,59.92,11.94,6.85,83.64,417.09,9.12,68,9.432,1022
Manali,1772467200,45.06,61.66,12.47,6.74,77.51,439.14,9.12,68,9.432,1022
Manali,1772470800,45.41,62.56,12.97,6.63,72.72,460.32,9.12,68,9.432,1022
Manali,1772474400,44.98,61.72,13.26,6.36,68.88,469.84,9.12,68,9.432,1022
Manali,1772478000,44.21,59.7,12.68,5.91,65.33,462.07,9.12,68,9.432,1022
Manali,1772481600,44.08,58.73,11.68,5.57,62.39,456.89,9.12,68,9.432,1022
Manali,1772485200,43.82,57.72,10.75,5.33,60.17,451.01,9.12,68,9.432,1022
Manali,1772488800,44.05,57.35,10.02,5.08,58.08,447.61,9.12,68,9.432,1022
Manali,1772492400,45.65,58.78,9.63,4.77,56.42,452.17,9.12,68,9.432,1022
Manali,1772496000,48.21,61.51,9.69,4.54,55.17,461.56,9.12,68,9.432,1022
Manali,1772499600,56.74,72.63,11.64,2.22,29.1,539.1,9.12,68,9.432,1022
Manali,1772503200,58.4,76.04,14.08,2.67,24.27,585.58,9.12,68,9.432,1022
Manali,1772506800,60.93,80.32,13.37,3.07,25.51,641.08,9.12,68,9.432,1022
Manali,1772510400,62.42,82.0,11.69,4.03,43.13,626.03,9.12,68,9.432,1022
Manali,1772514000,65.9,85.71,10.37,4.74,59.08,620.72,9.12,68,9.432,1022
Manali,1772517600,75.29,94.87,8.35,5.71,88.06,603.63,9.12,68,9.432,1022
Manali,1772521200,74.18,90.69,4.17,9.95,139.98,484.74,9.12,68,9.432,1022
Manali,1772524800,71.66,86.8,3.04,9.36,151.3,444.89,9.12,68,9.432,1022
Manali,1772528400,67.38,81.71,3.0,8.86,153.99,425.25,9.12,68,9.432,1022
Manali,1772532000,63.53,77.48,3.37,8.3,153.33,413.01,9.12,68,9.432,1022
Manali,1772535600,62.95,77.17,4.45,7.88,148.17,415.08,9.12,68,9.432,1022
Manali,1772539200,62.15,76.96,6.42,7.83,141.13,424.16,9.12,68,9.432,1022
Manali,1772542800,61.99,77.63,10.44,6.97,115.11,458.84,9.12,68,9.432,1022
Manali,1772546400,63.36,80.51,13.77,5.97,88.17,513.01,9.12,68,9.432,1022
Manali,1772550000,64.38,82.9,15.28,5.43,74.98,552.06,9.12,68,9.432,1022
Manali,1772553600,63.75,82.76,15.59,5.08,68.38,565.51,9.12,68,9.432,1022
Manali,1772557200,63.25,82.68,15.65,4.84,63.58,576.16,9.12,68,9.432,1022
Manali,1772560800,62.39,81.38,15.6,4.41,58.4,577.34,9.12,68,9.432,1022
Manali,1772564400,61.94,79.86,15.0,3.92,53.27,568.06,9.12,68,9.432,1022
Manali,1772568000,62.86,80.3,13.93,3.61,49.45,566.0,9.12,68,9.432,1022
Manali,1772571600,64.05,81.1,12.85,3.39,46.63,562.89,9.12,68,9.432,1022
Manali,1772575200,65.42,82.18,11.92,3.19,43.87,558.27,9.12,68,9.432,1022
Manali,1772578800,67.21,83.85,11.28,3.06,41.82,557.98,9.12,68,9.432,1022
Manali,1772582400,68.69,85.26,11.17,2.98,39.94,559.75,9.12,68,9.432,1022
Manali,1772586000,68.39,85.09,12.0,3.04,36.92,566.24,9.12,68,9.432,1022
Manali,1772589600,67.95,85.93,14.65,3.31,31.06,600.76,9.12,68,9.432,1022
Manali,1772593200,67.92,86.93,15.03,3.61,30.3,643.03,9.12,68,9.432,1022
Manali,1772596800,65.97,84.88,12.95,4.08,41.48,641.01,9.12,68,9.432,1022
Manali,1772600400,64.77,83.69,11.59,4.53,55.84,623.77,9.12,68,9.432,1022
Manali,1772604000,70.41,89.83,9.95,5.09,83.31,611.09,9.12,68,9.432,1022
Manali,1772607600,65.55,87.59,4.28,10.94,149.5,439.54,9.12,68,9.432,1022
Manali,1772611200,63.03,87.53,3.04,10.77,156.77,395.29,9.12,68,9.432,1022
Manali,1772614800,63.52,89.68,2.95,9.78,155.35,381.67,9.12,68,9.432,1022
Manali,1772618400,64.82,92.73,3.41,8.86,150.36,382.89,9.12,68,9.432,1022
Manali,1772622000,67.44,96.82,4.72,8.21,141.18,398.28,9.12,68,9.432,1022
Manali,1772625600,69.39,100.12,7.05,8.01,130.25,418.71,9.12,68,9.432,1022
Manali,1772629200,70.47,101.69,10.34,7.38,110.12,448.98,9.12,68,9.432,1022
Manali,1772632800,71.85,103.45,12.77,6.52,89.73,491.6,9.12,68,9.432,1022
Manali,1772636400,72.85,104.65,13.89,5.93,78.81,522.48,9.12,68,9.432,1022
Manali,1772640000,72.02,102.92,14.22,5.31,70.11,537.19,9.12,68,9.432,1022
Manali,1772643600,71.95,102.59,14.86,4.76,59.62,559.17,9.12,68,9.432,1022
Manali,1772647200,71.96,102.1,15.37,4.19,50.83,573.47,9.12,68,9.432,1022
Manali,1772650800,71.59,100.61,14.88,3.6,44.04,573.19,9.12,68,9.432,1022
Manali,1772654400,71.93,99.86,13.62,3.24,40.41,571.5,9.12,68,9.432,1022
Manali,1772658000,72.39,98.98,12.33,3.03,38.51,569.12,9.12,68,9.432,1022
Manali,1772661600,73.53,98.92,11.26,2.87,36.56,567.55,9.12,68,9.432,1022
Manali,1772665200,76.03,100.77,10.59,2.87,35.91,572.26,9.12,68,9.432,1022
Manali,1772668800,78.49,102.86,10.36,3.03,36.97,574.26,9.12,68,9.432,1022
Manali,1772672400,79.38,103.61,10.85,3.32,38.2,575.45,9.12,68,9.432,1022
Manali,1772676000,80.78,106.11,13.33,3.61,33.66,605.8,9.12,68,9.432,1022
Manali,1772679600,84.1,111.16,14.55,3.88,30.14,655.41,9.12,68,9.432,1022
Manali,1772683200,86.94,115.43,12.76,4.24,35.35,688.96,9.12,68,9.432,1022
Manali,1772686800,91.77,121.39,11.84,4.68,49.38,705.95,9.12,68,9.432,1022
Manali,1772690400,105.81,136.99,10.2,5.34,80.69,717.24,9.12,68,9.432,1022
Manali,1772694000,108.27,145.17,4.58,11.83,146.18,581.05,9.12,68,9.432,1022
Manali,1772697600,105.86,146.4,3.3,11.83,157.95,535.37,9.12,68,9.432,1022
Manali,1772701200,102.41,145.05,3.26,10.84,159.51,517.53,9.12,68,9.432,1022
Manali,1772704800,100.63,145.15,3.72,9.93,156.92,505.86,9.12,68,9.432,1022
Manali,1772708400,100.65,146.33,4.95,9.28,150.03,509.8,9.12,68,9.432,1022
Manali,1772712000,99.07,145.9,7.07,9.0,140.56,514.41,9.12,68,9.432,1022
Manali,1772715600,97.62,143.87,10.89,7.8,113.73,540.03,9.12,68,9.432,1022
Manali,1772719200,97.84,143.52,13.95,6.48,85.76,585.56,9.12,68,9.432,1022
Manali,1772722800,97.18,142.71,15.32,5.74,71.08,612.75,9.12,68,9.432,1022
Manali,1772726400,94.28,139.28,15.66,5.22,62.48,617.9,9.12,68,9.432,1022
Manali,1772730000,92.44,137.93,15.96,4.84,55.14,627.96,9.12,68,9.432,1022
Manali,1772733600,91.36,137.17,16.48,4.43,48.21,638.05,9.12,68,9.432,1022
Manali,1772737200,90.94,136.17,16.32,4.0,42.25,640.58,9.12,68,9.432,1022
Manali,1772740800,90.99,135.42,15.15,3.61,38.77,640.55,9.12,68,9.432,1022
Manali,1772744400,89.39,132.27,13.64,3.24,36.95,627.69,9.12,68,9.432,1022
Manali,1772748000,87.63,129.1,12.35,3.07,35.58,612.09,9.12,68,9.432,1022
Manali,1772751600,88.18,129.53,11.72,3.32,34.51,606.59,9.12,68,9.432,1022
Manali,1772755200,89.38,131.13,11.92,4.0,33.69,608.53,9.12,68,9.432,1022
Manali,1772758800,88.26,130.26,13.19,4.73,31.45,612.97,9.12,68,9.432,1022
Manali,1772762400,87.64,131.02,16.25,4.75,23.58,659.66,9.12,68,9.432,1022
Manali,1772766000,88.61,133.18,15.31,4.41,19.46,738.09,9.12,68,9.432,1022
Manali,1772769600,88.13,133.38,12.83,4.29,22.03,798.86,9.12,68,9.432,1022
Manali,1772773200,89.68,135.78,13.93,4.67,31.01,826.16,9.12,68,9.432,1022
Manali,1772776800,98.65,146.08,15.61,5.25,56.84,838.32,9.12,68,9.432,1022
Manali,1772780400,110.41,163.72,6.3,14.93,156.17,551.57,9.12,68,9.432,1022
Manali,1772784000,119.25,174.55,3.82,13.74,175.71,517.85,9.12,68,9.432,1022
Manali,1772787600,126.85,183.11,3.66,12.9,181.33,522.79,9.12,68,9.432,1022
Manali,1772791200,136.04,193.63,4.51,12.45,180.65,546.15,9.12,68,9.432,1022
Manali,1772794800,146.18,204.93,6.78,12.26,173.14,590.02,9.12,68,9.432,1022
Manali,1772798400,153.99,213.86,10.51,12.27,161.78,639.61,9.12,68,9.432,1022
Manali,1772802000,160.15,220.89,15.4,11.71,135.23,702.53,9.12,68,9.432,1022
Manali,1772805600,167.89,229.66,18.67,11.23,105.0,779.23,9.12,68,9.432,1022
Leh,1772413200,19.51,24.56,2.36,0.65,102.68,154.09,-0.8,52,4.86,1024
Leh,1772416800,19.16,23.83,3.04,0.66,100.46,157.97,-0.8,52,4.86,1024
Leh,1772420400,19.16,23.53,3.24,0.67,99.99,164.57,-0.8,52,4.86,1024
Leh,1772424000,19.45,23.55,3.14,0.66,100.72,170.42,-0.8,52,4.86,1024
Leh,1772427600,19.7,23.56,3.05,0.63,101.92,171.04,-0.8,52,4.86,1024
Leh,1772431200,20.01,23.67,2.72,0.59,104.8,166.51,-0.8,52,4.86,1024
Leh,1772434800,20.21,23.86,1.27,0.6,114.13,147.89,-0.8,52,4.86,1024
Leh,1772438400,18.91,22.14,0.8,0.53,115.09,136.38,-0.8,52,4.86,1024
Leh,1772442000,16.49,19.27,0.61,0.43,113.31,125.36,-0.8,52,4.86,1024
Leh,1772445600,14.56,16.97,0.65,0.37,112.21,119.0,-0.8,52,4.86,1024
Leh,1772449200,14.67,16.92,1.12,0.37,111.88,123.12,-0.8,52,4.86,1024
Leh,1772452800,15.04,17.21,2.23,0.4,110.88,130.46,-0.8,52,4.86,1024
Leh,1772456400,15.15,17.25,3.93,0.43,109.06,136.89,-0.8,52,4.86,1024
Leh,1772460000,15.04,17.09,4.4,0.45,109.09,140.99,-0.8,52,4.86,1024
Leh,1772463600,14.95,16.95,4.37,0.48,109.78,143.32,-0.8,52,4.86,1024
Leh,1772467200,14.93,16.89,4.5,0.49,108.33,145.17,-0.8,52,4.86,1024
Leh,1772470800,14.98,16.93,4.66,0.5,107.71,148.77,-0.8,52,4.86,1024
Leh,1772474400,14.68,16.6,4.56,0.49,107.0,149.89,-0.8,52,4.86,1024
Leh,1772478000,14.42,16.31,4.29,0.47,105.87,149.39,-0.8,52,4.86,1024
Leh,1772481600,14.49,16.39,4.05,0.46,105.67,149.51,-0.8,52,4.86,1024
Leh,1772485200,14.62,16.51,3.87,0.45,105.37,150.77,-0.8,52,4.86,1024
Leh,1772488800,14.41,16.24,3.52,0.44,104.8,149.43,-0.8,52,4.86,1024
Leh,1772492400,14.19,15.96,3.17,0.43,104.64,147.31,-0.8,52,4.86,1024
Leh,1772496000,14.29,16.0,3.03,0.43,104.39,147.0,-0.8,52,4.86,1024
Leh,1772499600,12.44,14.19,1.89,0.47,107.95,135.86,-0.8,52,4.86,1024
Leh,1772503200,12.52,14.19,2.25,0.48,106.57,139.01,-0.8,52,4.86,1024
Leh,1772506800,12.35,13.98,2.56,0.49,107.82,137.38,-0.8,52,4.86,1024
Leh,1772510400,12.59,14.19,2.44,0.49,109.72,137.18,-0.8,52,4.86,1024
Leh,1772514000,12.83,14.4,2.01,0.48,111.09,132.64,-0.8,52,4.86,1024
Leh,1772517600,13.0,14.55,1.36,0.43,113.3,124.13,-0.8,52,4.86,1024
Leh,1772521200,12.63,14.26,0.74,0.37,116.59,113.3,-0.8,52,4.86,1024
Leh,1772524800,10.7,12.4,0.34,0.29,112.7,99.12,-0.8,52,4.86,1024
Leh,1772528400,8.27,10.01,0.17,0.22,105.68,87.31,-0.8,52,4.86,1024
Leh,1772532000,7.07,8.77,0.14,0.17,101.66,82.63,-0.8,52,4.86,1024
Leh,1772535600,7.89,9.53,0.23,0.18,102.06,86.06,-0.8,52,4.86,1024
Leh,1772539200,8.93,10.58,0.42,0.18,102.17,90.16,-0.8,52,4.86,1024
Leh,1772542800,9.33,11.03,0.68,0.19,100.75,92.43,-0.8,52,4.86,1024
Leh,1772546400,9.41,11.19,0.72,0.22,100.63,93.19,-0.8,52,4.86,1024
Leh,1772550000,9.66,11.52,0.71,0.25,101.68,94.97,-0.8,52,4.86,1024
Leh,1772553600,9.57,11.46,0.7,0.27,101.42,94.6,-0.8,52,4.86,1024
Leh,1772557200,9.37,11.29,0.67,0.29,102.19,94.77,-0.8,52,4.86,1024
Leh,1772560800,9.19,11.12,0.61,0.29,103.25,93.93,-0.8,52,4.86,1024
Leh,1772564400,9.1,11.02,0.57,0.28,103.66,93.01,-0.8,52,4.86,1024
Leh,1772568000,9.2,11.11,0.56,0.29,104.58,93.39,-0.8,52,4.86,1024
Leh,1772571600,9.33,11.22,0.66,0.29,104.92,95.13,-0.8,52,4.86,1024
Leh,1772575200,9.39,11.25,0.7,0.3,105.25,96.19,-0.8,52,4.86,1024
Leh,1772578800,9.38,11.26,0.66,0.3,105.85,96.21,-0.8,52,4.86,1024
Leh,1772582400,9.54,11.47,0.68,0.31,106.17,96.91,-0.8,52,4.86,1024
Leh,1772586000,9.59,11.61,0.77,0.32,105.85,98.59,-0.8,52,4.86,1024
Leh,1772589600,9.38,11.53,0.83,0.33,105.18,98.86,-0.8,52,4.86,1024
Leh,1772593200,9.2,11.55,0.84,0.35,105.1,98.44,-0.8,52,4.86,1024
Leh,1772596800,9.69,12.21,1.04,0.37,104.76,103.21,-0.8,52,4.86,1024
Leh,1772600400,10.64,13.36,1.14,0.37,105.3,107.33,-0.8,52,4.86,1024
Leh,1772604000,11.58,14.57,0.79,0.34,107.27,104.69,-0.8,52,4.86,1024
Leh,1772607600,11.11,14.73,0.38,0.26,106.62,97.98,-0.8,52,4.86,1024
Leh,1772611200,9.27,13.43,0.17,0.18,99.07,89.53,-0.8,52,4.86,1024
Leh,1772614800,7.67,12.39,0.08,0.14,90.4,83.94,-0.8,52,4.86,1024
Leh,1772618400,7.23,12.12,0.09,0.13,85.52,83.43,-0.8,52,4.86,1024
Leh,1772622000,7.72,12.25,0.14,0.13,85.58,85.16,-0.8,52,4.86,1024
Leh,1772625600,8.0,12.4,0.23,0.13,84.78,86.55,-0.8,52,4.86,1024
Leh,1772629200,8.06,12.48,0.39,0.14,83.28,87.79,-0.8,52,4.86,1024
Leh,1772632800,8.09,12.62,0.47,0.16,82.8,89.19,-0.8,52,4.86,1024
Leh,1772636400,8.19,12.83,0.49,0.19,83.46,90.61,-0.8,52,4.86,1024
Leh,1772640000,8.14,12.73,0.58,0.21,82.53,92.22,-0.8,52,4.86,1024
Leh,1772643600,8.18,12.7,0.73,0.23,82.33,95.38,-0.8,52,4.86,1024
Leh,1772647200,8.19,12.6,0.82,0.24,81.84,97.19,-0.8,52,4.86,1024
Leh,1772650800,8.19,12.46,0.84,0.24,81.3,97.91,-0.8,52,4.86,1024
Leh,1772654400,8.41,12.61,0.96,0.24,81.0,100.62,-0.8,52,4.86,1024
Leh,1772658000,8.96,13.13,1.31,0.25,80.7,106.04,-0.8,52,4.86,1024
Leh,1772661600,9.41,13.74,1.42,0.26,80.42,109.46,-0.8,52,4.86,1024
Leh,1772665200,9.68,14.25,1.32,0.26,80.75,110.54,-0.8,52,4.86,1024
Leh,1772668800,10.13,14.94,1.35,0.27,80.8,112.64,-0.8,52,4.86,1024
Leh,1772672400,11.03,15.93,1.8,0.29,79.98,119.88,-0.8,52,4.86,1024
Leh,1772676000,11.81,16.74,2.36,0.32,79.19,127.51,-0.8,52,4.86,1024
Leh,1772679600,12.03,17.01,2.55,0.33,79.86,130.38,-0.8,52,4.86,1024
Leh,1772683200,13.04,18.05,2.52,0.33,79.02,136.07,-0.8,52,4.86,1024
Leh,1772686800,14.91,19.85,2.49,0.31,79.85,142.1,-0.8,52,4.86,1024
Leh,1772690400,17.27,22.13,2.09,0.27,83.82,143.67,-0.8,52,4.86,1024
Leh,1772694000,19.8,24.87,1.51,0.24,92.56,141.98,-0.8,52,4.86,1024
Leh,1772697600,20.49,25.68,0.97,0.19,96.95,135.4,-0.8,52,4.86,1024
Leh,1772701200,19.73,25.06,0.66,0.16,96.78,128.85,-0.8,52,4.86,1024
Leh,1772704800,11.78,17.57,0.22,0.12,79.65,98.23,-0.8,52,4.86,1024
Leh,1772708400,11.71,17.22,0.21,0.13,79.97,97.61,-0.8,52,4.86,1024
Leh,1772712000,12.15,17.51,0.28,0.14,81.14,99.65,-0.8,52,4.86,1024
Leh,1772715600,12.46,17.58,0.45,0.14,81.04,101.55,-0.8,52,4.86,1024
Leh,1772719200,12.72,17.7,0.55,0.15,80.24,103.98,-0.8,52,4.86,1024
Leh,1772722800,13.13,18.3,0.61,0.17,80.29,106.44,-0.8,52,4.86,1024
Leh,1772726400,13.18,18.61,0.68,0.2,79.92,107.05,-0.8,52,4.86,1024
Leh,1772730000,13.22,19.12,0.68,0.22,80.57,107.82,-0.8,52,4.86,1024
Leh,1772733600,13.35,19.9,0.63,0.23,81.8,108.25,-0.8,52,4.86,1024
Leh,1772737200,13.62,20.67,0.59,0.24,83.58,108.64,-0.8,52,4.86,1024
Leh,1772740800,13.85,20.96,0.57,0.25,86.18,108.99,-0.8,52,4.86,1024
Leh,1772744400,13.77,20.53,0.55,0.25,88.5,108.32,-0.8,52,4.86,1024
Leh,1772748000,13.46,19.64,0.53,0.25,90.54,106.64,-0.8,52,4.86,1024
Leh,1772751600,12.94,18.51,0.5,0.24,92.28,104.29,-0.8,52,4.86,1024
Leh,1772755200,12.37,17.45,0.52,0.24,93.45,101.94,-0.8,52,4.86,1024
Leh,1772758800,11.91,16.58,0.72,0.24,94.03,101.27,-0.8,52,4.86,1024
Leh,1772762400,11.26,15.59,0.83,0.25,94.03,99.24,-0.8,52,4.86,1024
Leh,1772766000,10.68,14.9,0.78,0.25,94.32,96.54,-0.8,52,4.86,1024
Leh,1772769600,10.42,14.68,0.62,0.23,93.56,94.67,-0.8,52,4.86,1024
Leh,1772773200,10.13,14.48,0.4,0.18,93.79,90.29,-0.8,52,4.86,1024
Leh,1772776800,9.45,14.0,0.21,0.13,94.01,83.27,-0.8,52,4.86,1024
Leh,1772780400,5.42,10.02,0.06,0.06,86.85,63.67,-0.8,52,4.86,1024
Leh,1772784000,5.16,9.56,0.06,0.06,84.33,62.66,-0.8,52,4.86,1024
Leh,1772787600,5.61,10.24,0.05,0.06,83.81,64.64,-0.8,52,4.86,1024
Leh,1772791200,7.27,12.57,0.13,0.09,85.98,72.67,-0.8,52,4.86,1024
Leh,1772794800,9.1,15.15,0.19,0.12,88.0,81.64,-0.8,52,4.86,1024
Leh,1772798400,10.01,16.32,0.28,0.14,88.31,86.8,-0.8,52,4.86,1024
Leh,1772802000,10.3,16.46,0.38,0.14,88.17,89.6,-0.8,52,4.86,1024
Leh,1772805600,11.55,17.82,0.54,0.16,89.58,97.53,-0.8,52,4.86,1024
Gangtok,1772413200,77.39,92.08,6.79,2.4,72.86,607.33,16.16,55,7.848000000000001,1016
Gangtok,1772416800,75.54,90.9,6.91,2.91,74.15,613.48,16.16,55,7.848000000000001,1016
Gangtok,1772420400,74.49,90.24,6.16,3.49,80.86,613.6,16.16,55,7.848000000000001,1016
Gangtok,1772424000,73.88,89.33,4.25,4.4,103.72,557.81,16.16,55,7.848000000000001,1016
Gangtok,1772427600,76.15,91.76,3.05,4.73,119.95,541.63,16.16,55,7.848000000000001,1016
Gangtok,1772431200,79.94,96.19,2.23,4.99,133.66,526.79,16.16,55,7.848000000000001,1016
Gangtok,1772434800,72.28,94.07,1.1,5.92,150.07,390.13,16.16,55,7.848000000000001,1016
Gangtok,1772438400,64.9,86.49,0.94,5.86,152.78,336.63,16.16,55,7.848000000000001,1016
Gangtok,1772442000,63.12,84.02,1.08,5.91,153.62,326.66,16.16,55,7.848000000000001,1016
Gangtok,1772445600,66.75,88.46,2.67,6.33,145.1,369.19,16.16,55,7.848000000000001,1016
Gangtok,1772449200,72.94,96.72,5.68,6.85,128.86,449.84,16.16,55,7.848000000000001,1016
Gangtok,1772452800,78.47,104.64,9.14,7.41,114.54,536.02,16.16,55,7.848000000000001,1016
Gangtok,1772456400,84.46,113.73,12.48,7.97,99.63,641.3,16.16,55,7.848000000000001,1016
